order_id,order_date,customer_id,seller_id,order_status
786,2024-01-22,338,16,Shipped
787,2024-09-29,378,31,Cancelled
788,2024-09-17,395,48,Returned
789,2024-11-21,564,37,Returned
790,2024-01-11,528,6,Returned
791,2024-12-27,671,47,Cancelled
792,2024-12-07,339,8,Completed
793,2024-01-18,867,54,Cancelled
794,2024-07-20,310,41,Completed
795,2024-02-27,334,46,Completed
796,2024-04-13,789,28,Completed
797,2024-07-28,235,33,Cancelled
798,2024-03-09,726,10,Returned
799,2024-11-26,837,39,Completed
800,2024-06-07,268,7,Completed
801,2024-10-13,176,55,Shipped
802,2024-01-04,656,34,Cancelled
803,2024-07-20,782,5,Shipped
804,2024-05-09,201,35,Cancelled
805,2024-04-09,737,14,Completed
806,2024-05-11,783,8,Shipped
807,2024-01-10,331,53,Completed
808,2024-10-30,182,43,Returned
809,2024-06-17,774,2,Completed
810,2024-10-06,63,50,Cancelled
811,2024-07-01,479,41,Cancelled
812,2024-07-20,696,11,Completed
813,2024-06-23,510,8,Cancelled
814,2024-11-28,379,46,Cancelled
815,2024-11-10,783,12,Cancelled
816,2024-07-08,235,24,Returned
817,2024-02-29,738,20,Completed
818,2024-07-25,1,18,Cancelled
819,2024-06-11,858,42,Cancelled
820,2024-08-23,736,16,Completed
821,2024-07-16,712,18,Completed
822,2024-12-05,562,39,Completed
823,2024-08-28,43,2,Shipped
824,2024-04-13,605,44,Shipped
825,2024-02-04,547,1,Completed
826,2024-04-12,552,7,Shipped
827,2024-04-01,201,14,Returned
828,2024-06-20,254,32,Cancelled
829,2024-08-12,454,13,Returned
830,2024-03-19,129,50,Cancelled
831,2024-05-30,317,29,Completed
832,2024-09-10,325,43,Returned
833,2024-09-01,850,45,Returned
834,2024-02-08,842,50,Cancelled
835,2024-11-28,894,3,Shipped
836,2024-12-28,850,28,Returned
837,2024-09-26,644,42,Completed
838,2024-11-16,668,36,Shipped
839,2024-05-01,404,41,Cancelled
840,2024-02-12,81,5,Cancelled
841,2024-10-27,801,23,Cancelled
842,2024-02-02,240,38,Cancelled
843,2024-05-18,333,26,Returned
844,2024-04-05,150,15,Completed
845,2024-10-09,280,9,Cancelled
846,2024-05-30,545,27,Completed
847,2024-10-29,615,35,Completed
848,2024-07-17,234,15,Shipped
849,2024-02-27,875,18,Returned
850,2024-02-29,728,32,Completed
851,2024-05-22,684,14,Cancelled
852,2024-08-07,208,5,Cancelled
853,2024-04-15,515,27,Shipped
854,2024-12-02,823,21,Shipped
855,2024-04-14,714,1,Shipped
856,2024-08-22,861,18,Shipped
857,2024-10-16,880,50,Returned
858,2024-11-27,645,48,Returned
859,2024-07-03,824,53,Completed
860,2024-07-11,159,4,Shipped
861,2024-02-08,429,15,Cancelled
862,2024-02-29,407,54,Shipped
863,2024-07-23,591,39,Completed
864,2024-07-19,719,3,Completed
865,2024-06-02,314,10,Shipped
866,2024-07-11,439,21,Returned
867,2024-10-24,716,55,Shipped
868,2024-02-07,359,5,Completed
869,2024-03-30,25,24,Shipped
870,2024-09-30,630,6,Shipped
871,2024-11-10,797,28,Shipped
872,2024-10-10,230,15,Returned
873,2024-07-24,875,48,Returned
874,2024-02-08,125,6,Shipped
875,2024-10-30,396,35,Completed
876,2024-11-07,432,45,Shipped
877,2024-08-13,371,34,Cancelled
878,2024-04-17,897,20,Completed
879,2024-10-03,871,49,Completed
880,2024-12-12,302,52,Returned
881,2024-03-10,561,55,Returned
882,2024-01-12,552,55,Completed
883,2024-12-07,225,28,Completed
884,2024-03-31,398,43,Completed
885,2024-12-24,98,54,Returned
886,2024-12-02,616,17,Completed
887,2024-11-11,825,14,Completed
888,2024-06-12,618,26,Completed
889,2024-03-03,480,4,Completed
890,2024-12-24,670,30,Completed
891,2024-04-06,688,21,Completed
892,2024-02-24,873,6,Completed
893,2024-05-12,54,7,Shipped
894,2024-12-26,114,52,Completed
895,2024-04-03,339,10,Shipped
896,2024-04-21,173,37,Cancelled
897,2024-04-22,541,23,Completed
898,2024-06-29,498,49,Completed
899,2024-12-21,535,40,Cancelled
900,2024-12-30,152,31,Returned
901,2024-03-29,270,31,Shipped
902,2024-09-01,146,26,Shipped
903,2024-10-15,806,23,Shipped
904,2024-10-14,32,28,Cancelled
905,2024-05-05,460,31,Returned
906,2024-04-20,349,30,Returned
907,2024-06-07,291,34,Completed
908,2024-10-27,479,8,Returned
909,2024-07-30,51,19,Shipped
910,2024-03-03,604,3,Completed
911,2024-02-11,621,5,Returned
912,2024-12-13,681,23,Shipped
913,2024-05-25,43,7,Shipped
914,2024-05-30,596,44,Completed
915,2024-11-26,51,10,Returned
916,2024-04-09,77,42,Cancelled
917,2024-03-10,532,10,Shipped
918,2024-03-17,803,40,Shipped
919,2024-10-01,560,46,Completed
920,2024-01-28,735,35,Cancelled
921,2024-09-10,790,35,Shipped
922,2024-10-29,101,23,Completed
923,2024-08-08,552,26,Completed
924,2024-06-11,4,53,Shipped
925,2024-04-30,771,27,Returned
926,2024-11-13,25,32,Shipped
927,2024-05-10,672,24,Cancelled
928,2024-01-27,18,22,Cancelled
929,2024-07-22,437,16,Cancelled
930,2024-09-11,423,11,Shipped
931,2024-04-08,620,12,Cancelled
932,2024-06-28,425,5,Returned
933,2024-02-07,344,16,Shipped
934,2024-06-14,690,55,Shipped
935,2024-09-13,16,14,Cancelled
936,2024-02-03,739,36,Completed
937,2024-01-23,795,18,Shipped
938,2024-02-09,553,7,Shipped
939,2024-07-31,6,40,Shipped
940,2024-06-21,101,27,Cancelled
941,2024-06-29,344,6,Shipped
942,2024-03-19,282,45,Cancelled
943,2024-02-01,775,19,Completed
944,2024-02-07,667,36,Returned
945,2024-10-28,102,21,Cancelled
946,2024-12-15,763,26,Completed
947,2024-04-05,389,36,Shipped
948,2024-03-24,359,44,Cancelled
949,2024-01-24,13,55,Completed
950,2024-05-18,420,33,Cancelled
951,2024-01-07,759,4,Completed
952,2024-07-09,312,37,Completed
953,2024-06-29,369,21,Returned
954,2024-12-28,558,18,Completed
955,2024-01-11,579,53,Cancelled
956,2024-06-20,868,32,Shipped
957,2024-12-03,321,52,Completed
958,2024-10-15,735,40,Returned
959,2024-05-18,131,42,Completed
960,2024-04-26,183,19,Completed
961,2024-11-14,233,35,Cancelled
962,2024-04-15,394,43,Completed
963,2024-10-27,127,44,Cancelled
964,2024-01-31,514,27,Completed
965,2024-03-03,621,2,Shipped
966,2024-04-06,638,50,Cancelled
967,2024-01-05,101,9,Returned
968,2024-10-12,899,2,Returned
969,2024-04-28,9,40,Shipped
970,2024-07-16,547,34,Cancelled
971,2024-07-18,458,12,Cancelled
972,2024-11-20,788,19,Cancelled
973,2024-08-19,404,45,Shipped
974,2024-03-14,857,53,Returned
975,2024-05-16,294,52,Cancelled
976,2024-04-09,703,9,Cancelled
977,2024-09-05,463,6,Cancelled
978,2024-12-19,316,42,Completed
979,2024-12-10,887,46,Returned
980,2024-10-02,374,35,Completed
981,2024-10-10,732,16,Completed
982,2024-05-02,24,13,Completed
983,2024-04-25,583,12,Shipped
984,2024-05-08,593,17,Shipped
985,2024-12-13,563,20,Cancelled
986,2024-05-17,163,23,Returned
987,2024-03-30,295,34,Cancelled
988,2024-04-24,246,34,Returned
989,2024-07-10,276,29,Cancelled
990,2024-03-09,890,9,Completed
991,2024-03-03,47,22,Returned
992,2024-08-29,570,29,Shipped
993,2024-07-03,275,24,Cancelled
994,2024-09-01,798,8,Completed
995,2024-09-20,356,55,Shipped
996,2024-10-22,742,34,Returned
997,2024-07-01,623,19,Shipped
998,2024-06-04,256,54,Completed
999,2024-08-09,491,28,Cancelled
1000,2024-04-06,188,50,Completed
1001,2024-02-11,141,1,Completed
1002,2024-12-02,265,10,Shipped
1003,2024-04-23,470,32,Completed
1004,2024-12-29,839,49,Shipped
1005,2024-11-20,110,1,Shipped
1006,2024-07-24,262,8,Returned
1007,2024-12-27,117,26,Returned
1008,2024-05-14,364,31,Completed
1009,2024-05-17,729,41,Cancelled
1010,2024-06-14,94,31,Cancelled
1011,2024-02-13,10,46,Returned
1012,2024-04-19,230,24,Returned
1013,2024-12-14,595,51,Shipped
1014,2024-01-20,230,7,Shipped
1015,2024-04-24,458,17,Returned
1016,2024-05-01,63,25,Completed
1017,2024-03-26,804,21,Completed
1018,2024-06-16,542,35,Cancelled
1019,2024-02-05,812,47,Shipped
1020,2024-09-24,393,53,Shipped
1021,2024-02-16,95,2,Cancelled
1022,2024-09-12,445,55,Shipped
1023,2024-06-04,758,41,Shipped
1024,2024-03-09,191,41,Cancelled
1025,2024-11-25,552,45,Returned
1026,2024-05-02,819,25,Shipped
1027,2024-11-25,193,12,Cancelled
1028,2024-10-17,619,16,Shipped
1029,2024-05-04,732,13,Cancelled
1030,2024-01-14,52,13,Completed
1031,2024-01-17,406,27,Shipped
1032,2024-01-28,108,47,Shipped
1033,2024-04-24,538,18,Cancelled
1034,2024-03-14,52,49,Completed
1035,2024-08-01,126,32,Returned
1036,2024-02-23,117,26,Returned
1037,2024-04-17,179,12,Returned
1038,2024-07-16,890,42,Cancelled
1039,2024-10-01,491,14,Shipped
1040,2024-03-31,877,25,Returned
1041,2024-07-28,715,13,Returned
1042,2024-01-19,416,38,Shipped
1043,2024-10-27,871,49,Completed
1044,2024-09-23,27,23,Returned
1045,2024-08-11,474,19,Completed
1046,2024-06-14,85,53,Returned
1047,2024-08-23,555,30,Returned
1048,2024-08-16,251,18,Returned
1049,2024-06-14,675,25,Shipped
1050,2024-11-20,159,2,Completed
1051,2024-10-05,476,19,Returned
1052,2024-05-02,461,2,Shipped
1053,2024-10-09,597,20,Completed
1054,2024-04-09,64,8,Cancelled
1055,2024-10-08,871,18,Shipped
1056,2024-05-25,219,26,Cancelled
1057,2024-11-06,695,15,Returned
1058,2024-10-27,312,31,Cancelled
1059,2024-12-29,23,45,Shipped
1060,2024-07-20,232,34,Shipped
1061,2024-10-11,392,30,Shipped
1062,2024-12-11,267,16,Cancelled
1063,2024-07-30,890,31,Shipped
1064,2024-10-16,191,50,Shipped
1065,2024-01-11,616,49,Shipped
1066,2024-06-23,176,3,Shipped
1067,2024-04-19,578,7,Returned
1068,2024-11-29,87,7,Returned
1069,2024-09-15,361,13,Shipped
1070,2024-11-21,470,50,Cancelled
1071,2024-05-14,183,48,Cancelled
1072,2024-07-01,554,24,Cancelled
1073,2024-08-28,848,50,Completed
1074,2024-08-18,255,9,Cancelled
1075,2024-04-02,27,55,Shipped
1076,2024-06-24,612,11,Shipped
1077,2024-09-09,111,48,Cancelled
1078,2024-06-29,27,39,Cancelled
1079,2024-09-14,391,34,Completed
1080,2024-11-10,335,36,Cancelled
1081,2024-08-24,137,24,Cancelled
1082,2024-10-23,103,32,Cancelled
1083,2024-04-26,2,34,Returned
1084,2024-12-19,210,23,Shipped
1085,2024-01-21,593,13,Cancelled
1086,2024-12-10,738,29,Returned
1087,2024-05-23,879,26,Returned
1088,2024-02-04,147,35,Completed
1089,2024-10-17,266,6,Returned
1090,2024-01-31,6,8,Completed
1091,2024-10-16,247,8,Completed
1092,2024-07-29,441,1,Returned
1093,2024-11-18,690,30,Completed
1094,2024-04-22,732,44,Cancelled
1095,2024-10-05,785,44,Cancelled
1096,2024-03-09,424,34,Cancelled
1097,2024-05-30,231,11,Shipped
1098,2024-08-11,264,35,Returned
1099,2024-08-21,891,54,Returned
1100,2024-11-25,472,38,Completed
1101,2024-10-21,332,13,Cancelled
1102,2024-07-21,831,33,Cancelled
1103,2024-02-14,632,22,Cancelled
1104,2024-07-17,106,35,Cancelled
1105,2024-08-19,588,14,Cancelled
1106,2024-08-15,492,40,Completed
1107,2024-03-05,329,40,Completed
1108,2024-04-30,546,16,Cancelled
1109,2024-06-05,476,37,Shipped
1110,2024-09-18,506,2,Returned
1111,2024-01-09,119,19,Cancelled
1112,2024-12-10,147,3,Cancelled
1113,2024-05-10,318,13,Completed
1114,2024-02-28,16,48,Completed
1115,2024-09-06,147,8,Shipped
1116,2024-03-13,624,31,Returned
1117,2024-12-12,896,16,Returned
1118,2024-07-26,539,19,Shipped
1119,2024-02-20,42,35,Cancelled
1120,2024-10-13,429,41,Returned
1121,2024-01-22,45,31,Cancelled
1122,2024-07-25,362,10,Cancelled
1123,2024-05-06,745,10,Returned
1124,2024-01-10,184,6,Cancelled
1125,2024-02-19,663,38,Cancelled
1126,2024-05-01,597,50,Returned
1127,2024-01-10,174,5,Returned
1128,2024-05-26,1,20,Returned
1129,2024-05-12,805,7,Returned
1130,2024-07-18,268,19,Cancelled
1131,2024-09-05,3,7,Shipped
1132,2024-03-19,749,53,Shipped
1133,2024-10-07,356,27,Completed
1134,2024-09-22,699,6,Cancelled
1135,2024-04-09,11,54,Shipped
1136,2024-09-03,713,50,Returned
1137,2024-04-24,247,47,Cancelled
1138,2024-11-06,351,24,Returned
1139,2024-05-28,113,16,Shipped
1140,2024-08-19,698,44,Completed
1141,2024-09-09,178,4,Returned
1142,2024-07-08,887,55,Cancelled
1143,2024-01-09,336,53,Returned
1144,2024-10-14,198,29,Shipped
1145,2024-06-10,177,47,Cancelled
1146,2024-09-07,222,23,Completed
1147,2024-10-16,853,34,Returned
1148,2024-02-14,386,44,Returned
1149,2024-08-26,715,21,Returned
1150,2024-06-06,282,54,Cancelled
1151,2024-01-23,846,11,Shipped
1152,2024-10-06,522,54,Completed
1153,2024-09-27,478,5,Completed
1154,2024-02-15,288,50,Shipped
1155,2024-01-31,824,20,Shipped
1156,2024-07-11,352,30,Returned
1157,2024-11-20,232,17,Completed
1158,2024-09-08,321,42,Completed
1159,2024-12-05,506,31,Shipped
1160,2024-05-19,491,29,Shipped
1161,2024-09-18,276,54,Shipped
1162,2024-08-21,871,30,Shipped
1163,2024-09-17,485,39,Completed
1164,2024-09-13,692,12,Returned
1165,2024-06-27,594,45,Cancelled
1166,2024-07-01,880,43,Returned
1167,2024-08-27,527,55,Cancelled
1168,2024-07-29,659,23,Shipped
1169,2024-11-15,357,43,Cancelled
1170,2024-07-05,668,50,Shipped
1171,2024-07-06,878,22,Returned
1172,2024-07-07,819,41,Completed
1173,2024-01-18,865,27,Shipped
1174,2024-11-19,282,53,Cancelled
1175,2024-10-07,659,47,Completed
1176,2024-06-26,572,55,Returned
1177,2024-11-20,60,26,Returned
1178,2024-05-03,325,6,Returned
1179,2024-03-06,145,42,Completed
1180,2024-01-09,316,24,Shipped
1181,2024-04-23,844,46,Returned
1182,2024-10-17,434,19,Shipped
1183,2024-12-20,108,8,Cancelled
1184,2024-09-24,217,2,Cancelled
1185,2024-11-19,289,51,Cancelled
1186,2024-01-03,214,35,Completed
1187,2024-08-07,34,52,Returned
1188,2024-03-30,828,20,Returned
1189,2024-04-29,540,3,Cancelled
1190,2024-11-20,444,52,Returned
1191,2024-01-17,512,12,Returned
1192,2024-04-11,5,19,Completed
1193,2024-04-13,260,5,Shipped
1194,2024-03-05,222,21,Returned
1195,2024-10-26,824,39,Returned
1196,2024-11-10,204,23,Cancelled
1197,2024-07-01,826,44,Completed
1198,2024-07-19,403,21,Cancelled
1199,2024-01-19,481,14,Returned
1200,2024-10-11,286,16,Shipped
1201,2024-10-14,72,40,Shipped
1202,2024-01-15,532,38,Shipped
1203,2024-07-16,725,44,Completed
1204,2024-07-24,4,16,Completed
1205,2024-10-12,728,35,Completed
1206,2024-05-14,7,22,Returned
1207,2024-07-18,239,47,Shipped
1208,2024-04-29,136,47,Cancelled
1209,2024-11-26,345,36,Cancelled
1210,2024-04-17,628,32,Cancelled
1211,2024-12-30,219,9,Returned
1212,2024-05-28,658,39,Cancelled
1213,2024-03-15,593,40,Shipped
1214,2024-04-01,691,14,Returned
1215,2024-09-27,789,23,Completed
1216,2024-12-29,604,10,Returned
1217,2024-10-17,308,54,Cancelled
1218,2024-12-19,206,28,Completed
1219,2024-01-20,84,11,Returned
1220,2024-10-27,334,3,Returned
1221,2024-06-26,302,25,Returned
1222,2024-05-07,398,34,Shipped
1223,2024-01-03,607,44,Completed
1224,2024-01-22,540,43,Shipped
1225,2024-11-27,272,54,Completed
1226,2024-11-17,416,49,Cancelled
1227,2024-10-26,52,24,Shipped
1228,2024-05-23,886,55,Shipped
1229,2024-11-23,790,33,Shipped
1230,2024-06-12,408,30,Returned
1231,2024-04-22,355,9,Returned
1232,2024-11-04,619,55,Cancelled
1233,2024-03-09,419,50,Returned
1234,2024-07-28,456,19,Shipped
1235,2024-05-16,663,44,Cancelled
1236,2024-06-01,638,4,Cancelled
1237,2024-03-26,271,19,Shipped
1238,2024-08-15,41,20,Completed
1239,2024-05-15,422,50,Completed
1240,2024-06-04,799,8,Completed
1241,2024-06-13,265,16,Shipped
1242,2024-08-30,527,32,Returned
1243,2024-11-01,241,50,Completed
1244,2024-05-29,475,37,Cancelled
1245,2024-03-17,384,36,Shipped
1246,2024-03-08,639,13,Completed
1247,2024-11-18,193,27,Shipped
1248,2024-04-28,376,28,Completed
1249,2024-02-06,425,52,Cancelled
1250,2024-02-01,488,32,Cancelled
1251,2024-10-07,734,7,Cancelled
1252,2024-10-11,72,9,Returned
1253,2024-11-26,720,50,Completed
1254,2024-10-14,419,3,Completed
1255,2024-08-15,577,4,Returned
1256,2024-07-22,738,24,Shipped
1257,2024-04-29,9,54,Shipped
1258,2024-03-06,195,44,Returned
1259,2024-01-10,721,43,Completed
1260,2024-08-01,891,16,Returned
1261,2024-03-12,517,20,Completed
1262,2024-10-14,884,45,Returned
1263,2024-07-17,899,32,Cancelled
1264,2024-11-17,883,29,Shipped
1265,2024-10-06,217,4,Shipped
1266,2024-03-30,444,21,Shipped
1267,2024-06-10,449,15,Returned
1268,2024-02-07,298,34,Cancelled
1269,2024-11-29,721,41,Cancelled
1270,2024-08-23,186,51,Returned
1271,2024-12-03,439,25,Returned
1272,2024-06-05,250,4,Cancelled
1273,2024-03-10,428,44,Shipped
1274,2024-10-26,199,3,Returned
1275,2024-03-27,675,28,Returned
1276,2024-01-24,712,3,Completed
1277,2024-03-16,621,7,Completed
1278,2024-11-24,341,14,Shipped
1279,2024-12-08,21,26,Cancelled
1280,2024-12-23,405,35,Cancelled
1281,2024-12-08,665,16,Completed
1282,2024-12-19,213,34,Shipped
1283,2024-08-30,425,52,Returned
1284,2024-08-02,463,10,Returned
1285,2024-08-11,188,1,Returned
1286,2024-05-10,204,41,Shipped
1287,2024-09-20,719,41,Cancelled
1288,2024-03-19,78,52,Returned
1289,2024-01-20,340,9,Shipped
1290,2024-08-19,854,52,Shipped
1291,2024-01-04,135,53,Cancelled
1292,2024-07-13,529,19,Returned
1293,2024-06-08,473,32,Completed
1294,2024-08-20,546,48,Completed
1295,2024-03-07,517,29,Returned
1296,2024-04-11,512,10,Completed
1297,2024-06-22,18,7,Cancelled
1298,2024-08-22,98,54,Cancelled
1299,2024-01-29,151,27,Completed
1300,2024-06-14,67,32,Cancelled
1301,2024-05-11,488,25,Returned
1302,2024-08-09,223,19,Returned
1303,2024-06-17,801,14,Shipped
1304,2024-09-30,168,41,Cancelled
1305,2024-02-29,76,32,Completed
1306,2024-01-16,733,11,Shipped
1307,2024-04-26,256,13,Completed
1308,2024-10-08,576,13,Shipped
1309,2024-12-08,579,26,Completed
1310,2024-08-05,133,3,Completed
1311,2024-11-22,467,16,Shipped
1312,2024-01-19,888,18,Shipped
1313,2024-03-19,645,29,Returned
1314,2024-08-18,235,17,Cancelled
1315,2024-09-18,136,8,Shipped
1316,2024-03-06,127,26,Returned
1317,2024-05-26,344,27,Cancelled
1318,2024-01-11,795,34,Completed
1319,2024-05-24,469,28,Completed
1320,2024-10-24,760,41,Returned
1321,2024-12-12,25,43,Returned
1322,2024-01-06,542,22,Completed
1323,2024-07-30,582,30,Cancelled
1324,2024-07-01,478,55,Completed
1325,2024-10-09,872,40,Returned
1326,2024-01-29,690,14,Shipped
1327,2024-05-04,897,55,Returned
1328,2024-08-29,54,3,Shipped
1329,2024-11-27,33,11,Shipped
1330,2024-03-06,416,42,Cancelled
1331,2024-03-23,556,37,Completed
1332,2024-12-07,112,18,Cancelled
1333,2024-03-27,573,37,Completed
1334,2024-12-23,490,16,Cancelled
1335,2024-08-04,813,41,Completed
1336,2024-03-04,865,4,Cancelled
1337,2024-08-11,636,27,Cancelled
1338,2024-05-01,619,49,Completed
1339,2024-02-02,771,6,Cancelled
1340,2024-08-27,613,36,Cancelled
1341,2024-01-21,6,14,Completed
1342,2024-05-08,58,19,Shipped
1343,2024-12-11,425,33,Completed
1344,2024-05-10,291,29,Returned
1345,2024-04-28,333,43,Cancelled
1346,2024-05-22,74,31,Returned
1347,2024-05-20,651,29,Completed
1348,2024-03-13,728,27,Completed
1349,2024-07-28,32,23,Shipped
1350,2024-09-16,170,18,Cancelled
1351,2024-07-05,65,39,Shipped
1352,2024-03-24,641,25,Returned
1353,2024-09-11,51,25,Completed
1354,2024-06-02,244,33,Completed
1355,2024-02-01,403,44,Returned
1356,2024-12-26,346,23,Completed
1357,2024-05-04,68,9,Completed
1358,2024-12-23,478,39,Shipped
1359,2024-02-06,839,14,Shipped
1360,2024-05-22,705,52,Completed
1361,2024-02-24,135,27,Shipped
1362,2024-10-27,874,13,Cancelled
1363,2024-05-22,725,45,Cancelled
1364,2024-11-01,586,15,Completed
1365,2024-12-16,774,55,Completed
1366,2024-06-16,142,7,Cancelled
1367,2024-09-29,784,38,Completed
1368,2024-01-28,14,5,Shipped
1369,2024-11-02,742,42,Shipped
1370,2024-01-18,562,5,Shipped
1371,2024-11-29,355,48,Shipped
1372,2024-01-14,134,22,Shipped
1373,2024-05-19,618,1,Shipped
1374,2024-05-15,347,37,Completed
1375,2024-09-20,582,26,Shipped
1376,2024-01-01,231,37,Completed
1377,2024-12-06,184,48,Cancelled
1378,2024-03-10,784,43,Cancelled
1379,2024-04-11,399,35,Shipped
1380,2024-03-08,385,14,Completed
1381,2024-05-26,538,22,Completed
1382,2024-07-24,94,8,Returned
1383,2024-12-02,453,36,Returned
1384,2024-10-29,427,28,Shipped
1385,2024-01-09,731,16,Completed
1386,2024-03-12,286,37,Returned
1387,2024-10-03,513,39,Returned
1388,2024-08-09,768,11,Cancelled
1389,2024-06-23,793,18,Returned
1390,2024-09-27,53,45,Completed
1391,2024-04-02,672,25,Completed
1392,2024-11-17,168,15,Returned
1393,2024-07-27,780,52,Shipped
1394,2024-04-29,402,43,Completed
1395,2024-12-10,294,52,Returned
1396,2024-06-27,584,49,Shipped
1397,2024-02-11,289,49,Cancelled
